name,age,street,city,state,zip,lng,lat
Kristin Shaw,40,95524 Zamora Court,Gordonton,Ohio,54945,127.957734,62.464114
Jennifer Ritter,60,7859 Denise Plains,Ashleystad,Minnesota,52180,30.905337,-42.838072
Scott Davis,24,89877 William Trail Apt. 144,Martinezbury,Mississippi,43147,-144.800460,12.488394
Connor Rojas,82,245 Miller Island,East Donald,Wyoming,70000,80.518956,80.5743875
Ruth Strickland,27,07891 Williams Spring Apt. 778,East Todd,Arkansas,62891,79.321880,23.8449305
Lee Floyd,45,2727 Carol Estates,North Ashley,Alabama,16593,137.482018,-36.1888915
John Harris,45,03416 Thomas Locks,Stephensmouth,West Virginia,33685,-150.077781,-19.623612
Kelly Munoz,56,09474 Tammy Trace,Williamsbury,Montana,96234,53.085780,0.505810
Anne Brown,77,961 Connor Point Apt. 928,West Kellytown,West Virginia,52930,-143.137010,88.2630365
Nicholas Gonzalez,72,4744 Thomas Island,Randallland,North Carolina,85442,30.985579,-73.268549
Shawn Garcia,19,931 Whitehead Ports Apt. 344,South Andrew,New Hampshire,13569,129.373999,52.7623475
Gina White,70,86052 Eric Grove,Lake Andrea,New Mexico,68251,-33.814126,-18.8818345
Johnny Jones,30,3187 Robin Brooks Suite 327,Lake Jamesstad,Pennsylvania,08837,-131.791921,-51.737071
Joseph Martinez,64,8137 Patricia Hollow,Roweville,Nebraska,40698,43.218764,69.5478455
Mr. Oscar Serrano,79,09103 Mccarty Harbor Suite 307,Davidville,Iowa,24293,-36.534076,-68.191017
Julie Grant,90,8717 Sheila Expressway Apt. 842,West Patriciaburgh,Pennsylvania,23772,82.547540,-16.5478505
Taylor Singleton,72,373 Shannon Extensions Suite 422,Brandonchester,Minnesota,92628,139.528574,3.2200495
Kendra Walker,86,4972 Giles Way Suite 967,New Jeremy,Ohio,02255,30.839697,21.5977595
Craig Wong,66,67470 Brandon Grove,West Carrieburgh,Illinois,10847,-117.924592,-4.967454
Nathaniel Montoya,65,690 Gary Pike Apt. 967,Tomton,Washington,29699,77.795563,-45.031888
Debbie Dudley,23,732 Johnson Union Suite 339,South James,Montana,95622,111.038655,-28.6226905
Gina Spears,18,20745 Johnson Cove,Danielshire,Massachusetts,69136,-25.061922,-64.5527535
Jonathan Evans,82,13056 Stanley Station,Patricialand,Oregon,33796,165.206066,60.752263
Brittany Baker,70,6080 Joan Port Suite 261,Port William,Virginia,05730,128.580755,10.676736
Patrick Moore,76,38929 Kevin Square,Port Jonathan,Arizona,03015,-159.999647,52.420833
Joe Richardson,58,98411 Jessica Crescent Apt. 671,Jamesberg,Arizona,61112,-139.135161,-5.527391
Eugene Smith,80,15879 Roberts Ridges,Paulshire,Hawaii,08320,61.665649,38.7838535
Theodore Clark,97,6257 Greg River,Lake Tim,New Jersey,47332,148.716500,50.378141
Nicholas Garcia,85,8028 Sullivan Forge,Angelaberg,Kentucky,92975,116.958805,-41.0811815
Jason Pierce,98,1686 Lucas Fords Suite 896,New Sarah,Hawaii,61760,60.972110,-15.140968
Nathan Mitchell,49,61189 Giles Circle Apt. 932,Port Ryan,Massachusetts,00674,-106.456020,18.244172
Frances Black,29,818 Philip Extension Apt. 343,Wareton,Arkansas,45442,11.316267,9.8721965
Kevin Martinez,27,2804 Anthony Bridge,Perezchester,Wyoming,92135,-38.223032,49.0722365
Melissa Thomas,79,696 Collins Street,Oconnorview,New Jersey,58568,-163.471674,-58.0802025
David Colon,28,7191 Erika Mall Apt. 862,New Victoriashire,Ohio,54417,-119.355803,-65.237043
Megan Henderson,24,99931 Williams Parkway,Burnetttown,Pennsylvania,31161,-119.052108,50.653135
Kelly Phillips,77,03431 Fuller Estates Suite 763,East Michaelside,Connecticut,38474,175.566512,84.9872495
Nicole Stevenson,92,9145 Johnson Corners Suite 670,Lake Michellefort,Maryland,54013,69.080763,-24.1300475
Holly Williams DVM,48,986 Abigail Manors Suite 346,Port William,Tennessee,92234,-160.552151,9.119275
Cynthia Schneider,58,6180 Cannon Landing,Samanthashire,Iowa,47174,-177.615388,-3.192792
Rick Adkins,92,2780 Stephen Walks Suite 443,South Joel,Mississippi,83662,-33.987357,-47.4720355
Eduardo Henry,38,97976 Mcpherson Grove Apt. 714,Port David,Illinois,78231,85.910011,32.7428545
Sara Odonnell,81,7495 Lucas Park,Lake Randallfurt,Kansas,63282,-146.270133,-0.3672575
Gregory Nguyen,93,6535 James Hill,Lake Sean,Illinois,12995,121.526515,-23.031047
Adrian Potter,67,9284 Walker Loaf Apt. 468,New Angela,Florida,14007,30.266842,-13.2060835
Anita Wheeler,49,67726 Armstrong Plains,Toddmouth,New Mexico,24143,-152.732952,54.110514
Todd Nguyen,22,08260 Sally Stravenue,Michaelborough,Nevada,04374,-39.224688,44.2280655
Jose Ryan,60,40642 Foster Way,Port Lorraineborough,California,28700,-140.304115,31.013665
Luis Smith,36,068 Watson Cove,Jasonview,New Hampshire,15739,-162.457197,-26.3546255
Kelly Carpenter MD,25,00028 Mcdonald Junction,East Antonioland,California,28029,43.201869,-85.937639
David Burke,45,77082 Karen Court,Port Michaelburgh,Missouri,54328,37.007034,-86.7384195
Nathan Johnson,67,644 Lawson Cliffs Apt. 002,South Mary,Florida,99071,-17.926927,-76.5713245
Gabriel Vazquez,58,305 Crystal Estates,North David,Kentucky,09436,-84.903932,46.041594
David Smith,49,840 Skinner Loop,West Cherylchester,Ohio,73041,-71.881184,-3.3711565
Kimberly Bridges,66,22990 Steven Place,East Denisemouth,Nebraska,97526,174.794394,-76.687040
Grant Walker,95,1469 Austin Trafficway Apt. 273,West Teresa,Virginia,38109,85.506763,88.7539625
Cheyenne Allison,76,362 Valerie Tunnel,East Katherineborough,Delaware,34137,64.497020,43.6224945
Joe Kelley,96,85305 Fernandez Spur Suite 279,Port Donna,Utah,61054,-136.014524,-85.6614015
Megan Aguilar,25,99228 Roach Hill Suite 431,Kyleside,South Carolina,41934,-143.352055,72.852939
Daniel Smith,93,69857 Anderson Manors,East Kimberlyberg,Maine,68678,-139.809462,76.8309765
Francis Campbell,55,7321 Ayers Parks,Russellmouth,Michigan,78925,-51.872801,-6.9634355
Angel Coleman MD,76,75211 Mercedes Fields,Terriview,Wyoming,61472,163.648412,-70.886794
Austin Garcia,54,80548 Swanson Way,Caitlynberg,Pennsylvania,81822,-93.839971,63.0871555
Christine Webster,84,4168 Valencia Freeway,Emilyside,Pennsylvania,40195,-24.928773,-78.210658
Lisa Ward,77,24641 Taylor Bypass Apt. 549,West John,Florida,40978,133.207333,75.3383275
Adam Watts,23,142 Horne Rue,Port John,Rhode Island,23315,54.510269,88.212935
John Banks,24,34825 Hill Forge Apt. 759,East Tammytown,Massachusetts,15195,45.844850,66.525953
Ann Castro,64,731 Chavez Alley Suite 944,Kellyfort,Montana,24928,-16.611311,-40.312473
John Cross,64,42205 Stephanie Plaza,Lake Brandonstad,Oklahoma,29058,-122.934063,-68.2290565
Ashley Jordan,33,351 Perry Fords Apt. 069,West Stuart,Wisconsin,72866,-84.966403,-73.384068
Jeanette Douglas,96,610 Diana Way Apt. 120,East Olivia,Montana,60314,170.975624,86.5094745
Michelle Ward,80,344 Alexandra Court Suite 325,West Chrisshire,Virginia,99366,161.058285,-65.5243445
Linda Beasley,58,65646 French Crescent,New Caroline,Maryland,57466,176.145427,86.897014
Jordan Berry,54,6042 Anderson Forks Apt. 158,South Christopher,Arkansas,84503,-19.576344,80.9472015
Tyler Cohen,43,19085 Jeffrey Rapids,Lake Paulhaven,Alabama,82715,119.691490,-4.2172135
Nathan Grimes,53,4398 Walters Walk Suite 660,Mckinneymouth,Wisconsin,63648,74.942193,66.1309905
Steven Allen,52,1537 Megan Route Suite 918,Lesliefort,Arizona,89713,161.762245,-49.502387
Julia Parker,86,186 Krystal Mall,North Joseph,Maine,55852,161.573204,34.1478455
Kristy Watson,78,91483 Middleton Groves,East Michael,Maryland,12090,13.395828,2.746292
Joseph Lawrence,83,30835 Vaughn Valley,Reevesland,Alaska,24885,-116.899508,41.9197515
Heather Torres,72,374 Hailey Landing Suite 215,Wrightborough,Alaska,15258,120.786261,27.4477105
Kristen Clark,72,121 Joseph Plaza,New Richard,Arizona,24363,167.005620,-48.6054655
John Kennedy,18,80543 Joshua Burg Apt. 198,South Jefferytown,Idaho,34741,-154.073714,-64.458126
Raymond White,98,8728 Crystal Junction Apt. 904,East Ronaldville,South Dakota,16309,152.915410,-46.835964
Patrick Howard,89,55160 Moore Stravenue Suite 450,Evansberg,Wisconsin,54035,39.382704,-83.619471
Jamie Walker,66,18325 Smith Highway,Garciatown,North Carolina,35405,-114.300714,-20.037966
Edwin Frederick,80,40586 Sawyer Shoals,East Victoriaberg,Florida,41180,-129.442951,-24.1392405
Craig Oliver,45,383 Dennis Common Suite 974,Taylorside,Vermont,69584,43.843855,-0.724253
Lauren Lewis,48,7449 Matthew Orchard Apt. 724,Port John,Ohio,93614,-136.302371,-23.9059105
Jeff Phillips,37,88762 Jill Via,Padillatown,Oregon,23989,104.534238,71.265782
Elizabeth Garcia,78,03553 Julie Valleys,Stacyhaven,Nebraska,00662,-18.425469,26.156858
Melissa Sanders,32,83948 Flores Crescent Suite 845,Lake Brittany,West Virginia,62482,65.795274,34.4521125
Matthew Barnett,84,435 Michael Springs,Lake Michael,Arkansas,26865,-80.401715,18.5977755
Brandi Lopez,30,7590 Thomas Lodge Apt. 177,Tiffanyview,Massachusetts,26511,168.432850,65.842553
Victoria Lopez,33,3306 James Spring Apt. 420,Mitchellchester,New York,66287,123.536992,-18.9653865
Elizabeth Walker,86,8247 Hall Ports,Joshuafort,Tennessee,68599,82.222755,31.983239
Kevin Hernandez,25,7570 Jones Harbor Apt. 226,West Margaret,Alaska,77343,-68.369197,-12.6516235
Alexis Martin,72,36641 Moore Pine Suite 551,Jonathanside,Oregon,85976,-173.439804,68.360180
Molly Bradford,76,167 Weiss Bypass Suite 424,Petersontown,Nebraska,51941,20.235008,-43.866230
George Ortega,86,6632 Vargas Square,Willisfort,Massachusetts,69263,-121.642820,7.6278585
Erik Nelson,100,138 Robert Plaza,East Reginaldland,Wisconsin,42871,80.099395,7.817165
Thomas Black,95,440 Scott Circle Suite 996,North Wanda,North Dakota,23491,178.185250,83.230253
Robert Jones,60,93797 Martinez Port,New Natasha,Wyoming,88557,-13.464130,-10.5597245
Nathan Kramer,64,3908 George Forks Suite 920,Simonland,Nebraska,88964,124.792212,77.270805
Todd Cruz,20,227 Morgan Loaf Apt. 131,Port Crystalhaven,Oklahoma,17435,-99.802677,-51.7362985
Jay Smith,19,720 Hall Heights,East Brandonchester,Missouri,78354,-143.819879,85.6973965
Melanie Li,55,6530 Robert Falls Apt. 633,Seanton,Maine,86635,-156.144003,35.111458
Michelle Molina,92,999 Hailey Street Suite 557,New Mark,Washington,19601,-62.135921,11.6588815
Mary Klein,86,86836 Simmons Spring,Sanchezborough,Idaho,81361,39.929172,61.793630
Gerald Weber,98,88502 Mitchell Plaza,Shermanview,South Carolina,97410,87.088843,25.966260
Jennifer Roberts,85,4736 Melissa Green Apt. 672,Mariastad,California,92013,10.924843,86.876395
Mary Kelly,47,271 Mathews Forge Apt. 788,South Diamond,Vermont,37458,-164.094258,13.9725955
Caroline Gross,22,223 Collins Cliff Apt. 251,Daisyfurt,Nevada,78088,80.556274,-49.5809785
Todd Mercado,94,90526 Robinson Courts Apt. 884,Port Julia,Arkansas,78259,147.932330,68.1223315
Carla Hall,23,7465 Carl Camp Apt. 460,Castanedaland,Kentucky,66390,-36.583212,2.700310
Brian Hanson,99,766 Meza Ways Apt. 926,Lake Emily,California,14157,-163.732831,-80.3076985
Sonya Rosales,86,13462 John Forges,Port Ryanbury,Idaho,49423,-29.781012,-51.428768
Ariel Moore,66,61085 Simon Prairie Apt. 326,Grimesside,Nevada,90738,115.794300,-24.6958485
Kyle Carter,18,0002 Sonya Vista,East Laura,Illinois,95953,103.866595,60.7878405
Barbara Hughes,42,06834 Reynolds Village,Timothyborough,South Carolina,71003,31.018304,11.128949
Darrell Phelps,40,9631 Bianca Heights Suite 131,Robbinsberg,Illinois,14626,127.694653,-18.5610795
John Jackson,25,4039 Wilson Meadow Apt. 545,Mariaside,Tennessee,11265,136.998166,75.2161335
Henry Bennett,67,2257 Allen Pine Apt. 062,Port Jessicaborough,Wyoming,90839,-41.866973,6.6050955
Jeff Williams,80,516 Ruben Harbors,Lake Jessica,Mississippi,67939,0.559287,-27.843372
Jennifer Banks,93,12411 Adkins Wells,New Lynnstad,Iowa,93951,169.313829,5.5607305
Karen Lopez,39,8801 Amy Rapid,Wellsland,Nebraska,11658,-118.124754,-30.327473
Anthony Johnson,71,4401 Madison Trail Apt. 754,Harrisbury,Arkansas,17849,140.961365,10.285114
Ronald Braun,72,8282 Jose Crest,Ortegatown,South Dakota,51176,57.469196,-68.932544
Theresa Russell,41,153 Rollins Landing Apt. 671,Leeland,Rhode Island,81766,-107.264650,71.9608745
Guy Stevenson,24,866 Lee Knoll,Crawfordburgh,Florida,67653,175.421697,-62.4764845
James Tanner,43,7327 Harris Islands,Lake Justinborough,Florida,94345,49.133708,-30.7503885
Linda Garcia,88,9914 Ochoa Expressway Suite 674,North Craig,Mississippi,14122,76.651939,53.446140
Matthew Jones,97,925 Tiffany Mission,South Karenport,Mississippi,50042,54.792807,33.368453
Andrew Lin,37,5118 Jenna Shores Suite 446,Bryantton,Vermont,46511,-6.862628,-39.7920425
Mary Leonard,76,815 Mays Glen,Rebeccaburgh,Wisconsin,67048,140.440079,32.611442
James Lee,26,000 Stephanie Way,Maldonadomouth,Alaska,15832,-41.033665,-53.8073935
Daniel Morrow MD,64,3436 Allen Forks,North Christopher,North Carolina,73802,-133.357187,-2.757303
Thomas Hubbard,52,75984 Cindy Lock Suite 417,West Brettberg,Minnesota,05050,-82.309264,84.880043
Kimberly Stark,92,28763 Amber Plains,Danielleton,Alaska,55520,45.963544,-72.6334455
Robert Cooke PhD,26,32758 Maddox Shoal Suite 851,Kristinahaven,Maryland,29339,89.060873,82.077041
Crystal Hickman MD,19,26229 Keller Walk,Ianchester,Hawaii,23216,-64.312700,29.0678435
Julie Dorsey,92,2876 Christopher Junction,Andrewborough,Vermont,86503,-112.347518,-78.668728
Cheyenne Schaefer,96,1710 Schroeder Isle Suite 486,Lake Corey,Colorado,29221,56.144851,-49.4315055
Brenda Gomez MD,66,80316 Fitzgerald Crossing,Port Debbieberg,Florida,14113,54.079693,21.1158435
Krista Velazquez,54,738 Emily Street,Ronaldfurt,Connecticut,42375,96.542465,48.3074045
Billy Alexander,98,94420 Mullen Well,New Jessica,New York,72571,-171.500004,-66.959916
Diana Davis,19,528 Vance Flats,Anthonyhaven,Kansas,20526,17.839269,-43.351949
Jessica Clark,87,8365 Anderson Glens Apt. 099,North Shannon,Connecticut,00674,-84.386350,-82.055762
Robert Wilcox,78,415 Kayla Valleys Apt. 592,Hurleyborough,Arkansas,33201,-25.236609,-19.9333475
Hannah Mckenzie,49,75600 Morris Parkways Suite 773,North Roberto,New Jersey,95857,40.325465,-54.569126
Susan Long,80,1881 Amanda Harbors,Chandlermouth,Kansas,17194,-143.549114,-15.260091
John Martin,38,18857 Mercado Courts Apt. 155,West Laura,Vermont,77097,-66.556388,-59.8042765
Kurt Miller,83,5418 Elliott Islands,East Emily,Texas,63523,-99.701059,46.6214295
Lance Huang MD,18,90811 York Squares,South Cassandra,Nevada,75518,4.529446,-67.0279945
Sarah Campbell,41,65751 Allen Point,Lake Drewport,Wisconsin,67659,-60.393576,-8.8109495
Jackson Turner,24,47165 Kelly Locks,East Stevenbury,New York,46280,-156.845153,18.657727
Darlene Kaufman,97,420 Kendra Turnpike Suite 757,Phillipsshire,Georgia,75435,133.119823,-3.3994105
Amanda Hampton PhD,69,310 Bush Cliff,Hartmanmouth,Oklahoma,80617,160.626563,29.188739
Amy Rice,67,0555 Christopher Stravenue,Schneiderville,Alaska,08951,-99.128792,-25.5282345
Stephanie Christian,84,30090 Abigail Overpass Apt. 805,Stewartborough,Connecticut,92104,-60.090537,74.9378925
Kelsey Davis,46,59138 Bullock Vista Suite 872,Jonathanberg,Michigan,17089,64.134790,-82.4337365
Michael Jones,95,310 Sean Coves,Warrenhaven,Washington,94581,-5.034052,65.8361135
Angela Bond,98,5733 David Valley Apt. 958,South Jessicaland,South Carolina,91555,11.659729,-4.4595685
Christopher Lee,43,2878 Ronald Locks Suite 950,West Andrewside,Arizona,55172,94.136526,59.937289
Emily Schneider,30,0525 Julie Locks Suite 881,Jenniferberg,Mississippi,11525,-143.311703,61.3465895
Brian Morrison,78,38082 Amy Forks Suite 299,Kevinmouth,Arkansas,76262,41.141550,33.6707825
Leah Olsen,21,18247 Joshua Land Apt. 134,Morrisshire,Maryland,53116,-129.516688,-36.796501
Katherine Scott,32,306 Cooper Stream Suite 343,East Cynthiaberg,Texas,89777,56.939864,67.5408045
Stephanie Calderon,79,1556 Brooke Springs,Lake Jonathan,New Jersey,14138,147.912148,36.940048
Jason Lopez,39,00576 Watkins Plaza,East Brian,North Carolina,88748,-71.148696,12.6439625
Brian Roth,91,11268 Karen Hills Suite 171,South James,Ohio,15670,-73.709940,10.397975
Rachel Hansen,96,99099 Peter Rapid,West Bradley,Indiana,37052,151.121736,13.635983
Victoria Medina,26,919 Ashley Cliff Apt. 273,New Coreyshire,Arkansas,60647,-11.206529,75.575753
Kathryn Webster,19,58168 Jessica Ramp,Simmonsview,Texas,42805,95.734868,76.398569
Julie Escobar,81,84510 Angela Burg,Jennabury,Connecticut,43965,27.549818,77.5963845
Jennifer Williams,35,1346 Danny Turnpike Apt. 535,Robertburgh,Arkansas,82131,-21.038450,56.835831
Donald Garcia,55,55909 Strickland Villages,South Robertbury,Rhode Island,48208,-15.182665,-54.4963645
Robert Keller,42,5482 Burns Pass,North Nicholasmouth,South Carolina,80316,-170.300266,69.964115
Ellen Olsen,90,8115 Cruz Haven Apt. 385,Christopherville,Alaska,70718,-28.617778,-77.2411755
Jason Miller,73,160 Angela Points Suite 484,Lake Caitlinmouth,Rhode Island,52409,-174.769923,-48.6008645
Stacy Munoz,52,836 Walters Stravenue Apt. 497,Brownstad,Montana,61146,158.016543,-87.9795295
Kyle Smith,56,4668 Sarah Ville,Port Charlesmouth,Georgia,75561,-21.723671,-88.244885
Kaitlyn Ibarra,62,8018 Phillip Branch,Osbornland,West Virginia,06773,-147.160948,-42.3693395
Tanya Long,33,45273 Harrison Turnpike,Kristinamouth,New York,30133,174.642775,43.561826
Tina Parker,23,44677 Torres Via Apt. 730,Donnaview,Illinois,50970,-92.712354,-71.574597
Tanya Higgins,81,5707 Weber Isle Apt. 783,Georgeland,Alabama,91282,173.062593,71.3450735
Dawn Harris,95,778 Tabitha Road,West Christinaland,Massachusetts,42332,58.316752,-53.676920
Matthew Shaw,43,404 Pugh Junction Suite 594,Craigland,New Hampshire,92194,35.092575,-88.005704
Evan Fritz,31,24201 Jill Drives,Port Keith,Louisiana,73029,-115.314035,73.3984205
Anthony Kelley,42,464 Alexandria Extension,East Ashley,North Dakota,99616,-63.994344,65.5172535
Nathan Gardner,21,81530 Jacob Extensions Suite 275,Brockberg,Florida,45790,59.462822,-29.239304
Anthony Sutton,79,767 Paula Garden,Heatherborough,Utah,67914,-48.457388,78.0535815
Tracey Rubio,25,965 Ryan Mountain Apt. 013,Chelseaton,Minnesota,39601,-66.092336,38.666007
Gregory Hoffman,92,9948 Willis Summit,Edwardmouth,Oregon,80909,86.888514,-38.367869
Mary Welch,24,057 Michael Via Suite 963,Lopezborough,Oregon,56581,-130.579762,-34.3996175
Maria Riley,67,2539 Christensen Freeway,Spencefurt,Missouri,14873,178.562522,58.2931565
Jessica Jimenez,51,22829 Robertson Circles,Simmonsstad,Nevada,66141,69.600781,72.2208275
Robert Robinson,33,217 Anderson Cliffs,Lake Robert,Michigan,03028,-149.635117,-76.0375925
Madison Anderson,46,07644 Moore Via Apt. 004,Lake Mary,South Dakota,51714,111.615844,-73.5003485
Maria Thomas,95,66351 Amy Mountain,West Brandonmouth,New Jersey,09130,-118.962481,27.014573
Sierra Day,70,630 Carolyn Junction Suite 398,North Kellyton,West Virginia,33033,-101.276277,84.2748195
William Harris,74,390 Carlos Vista,East James,Kansas,53988,179.626876,70.8929665
Kenneth Galvan,76,453 Johnson Cove Suite 137,Nguyenmouth,Ohio,64372,134.306559,50.272135
Holly Wagner,19,11215 Kelley Burgs,South Williamland,Kansas,91443,-42.612422,67.8212145
Tammy Barrett,50,31257 Bryant Lock,South John,Missouri,54189,-111.716290,-31.6323705
Ernest Hawkins,99,3114 Denise Extensions,Dixonstad,North Dakota,43096,-113.476172,-51.523157
Jenna Robinson,74,435 Tara River,South Rodney,Virginia,31657,-157.887956,-15.5310265
Linda Franklin,62,4025 Misty Islands Suite 623,Davidfurt,Kentucky,21482,-9.442771,86.198940
Kristine Robinson,53,1621 Wanda Shores,South Timothymouth,New Jersey,82536,139.029404,-68.3199965
Amber Werner,18,861 Rebecca Extensions Suite 060,New Davidborough,Florida,02238,-149.163103,73.113623
Deborah Hensley,77,562 Fleming Mission,Josephmouth,South Carolina,14828,-176.731499,67.2448285
